"Main.ID","Incident.Type","Incident.ID","Region.of.Incident","Incident.date","Website.date","Incident.year","Incident.month","No..dead","No..missing","No..dead.missing","No..survivors","No..Female","No..Male","No..minors","Country.of.Origin","Region.of.Origin","Cause.of.death..reported.","Cause.of.death..category.","Route","Country.of.Incident","Location.of.death","Latitude","Longitude","UNSD.region","Body.taken.to","Source","Article.title","Link","Source.Quality","Notes","Names","incident_date_clean","incident_date_raw","incident_date_precision","lat","lon","date","dead","missing","dead_missing","survivors","n_female","n_male","n_minors","source_quality","year","month","post_mou","cause_category","cause_reported","incident_type","is_drowning","total_on_board","fatality_rate","grid_lon","grid_lat","grid_1deg","u10_lag0","u10_lag1","u10_lag2","u10_lag3","u10_lag7","v10_lag0","v10_lag1","v10_lag2","v10_lag3","v10_lag7","sst_lag0","sst_lag1","sst_lag2","sst_lag3","sst_lag7","tp_lag0","tp_lag1","tp_lag2","tp_lag3","tp_lag7","i10fg_lag0","i10fg_lag1","i10fg_lag2","i10fg_lag3","i10fg_lag7","swh_lag0","swh_lag1","swh_lag2","swh_lag3","swh_lag7","mwp_lag0","mwp_lag1","mwp_lag2","mwp_lag3","mwp_lag7","hmax_lag0","hmax_lag1","hmax_lag2","hmax_lag3","hmax_lag7","wind_lag0","wind_lag1","wind_lag2","wind_lag3","wind_lag7","swh_day0","wind_day0","sst_day0","i10fg_day0","hmax_day0","mwp_day0"
"2019.MMP01434","Incident","2019.MMP01434","Mediterranean","2019-10-07 00:00:00","2019-10-07 00:00:00",2019,"October",NA,4,4,"89","	","4.0","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Tunisia","Off the coast of Zarzis, Tunisia - boat departed from Zuwara, Libya",33.512933979921,11.194960830305,"Uncategorized","","IOM Tunisia","","",4,"Email from CHABBI Myriam 16.10.2019  ","","2019-10-07","2019-10-07","day",33.512933979921,11.194960830305,2019-10-07,0,4,4,89,NA,4,NA,4,2019,10,1,"Drowning","Drowning","Incident",1,93,0.043010752688172,11,33.5,"34_11",2.27824401855469,2.24319458007812,3.75662231445312,2.19627380371094,-4.42611694335938,2.93338012695312,-2.59138488769531,0.612777709960938,-4.84577941894531,0.9287109375,26.10634765625,26.50966796875,26.63076171875,26.77626953125,27.535546875,0,0,0,0,0,5.21463966369629,5.25075244903564,5.20993518829346,7.25319766998291,6.38806343078613,0.301074087619781,0.268663942813873,0.416224837303162,0.789071202278137,0.272170215845108,3.30844211578369,3.27395153045654,3.95212459564209,4.48525810241699,2.80689907073975,0.570124328136444,0.502356708049774,0.78349369764328,1.48658227920532,0.493974149227142,3.71417753712497,3.42741849797592,3.80627215727832,5.32026285045588,4.52250098968757,0.301074087619781,3.71417753712497,26.10634765625,5.21463966369629,0.570124328136444,3.30844211578369
"2019.MMP01499","Incident","2019.MMP01499","Mediterranean","2019-10-19 00:00:00","2019-10-19 00:00:00",2019,"October",NA,57,47,"","","","","Unknown","Mixed","Presumed drowning","Drowning","Central Mediterranean","Libya","Off the coast of Tripoli, Libya",33.208868544254,13.158074046712,"Uncategorized","","Nuovi Desaparecidos","","",4," See document ""list of invisible shipwrecks MMP 2019"" Invisible shipwreck, Decedents likely from Libya, Sudan and/or Ethiopia","","2019-10-19","2019-10-19","day",33.208868544254,13.158074046712,2019-10-19,0,57,47,NA,NA,NA,NA,4,2019,10,1,"Drowning","Presumed drowning","Incident",1,NA,NA,13,33,"33_13",-2.96926879882812,-0.975418090820312,-2.77091979980469,-3.87098693847656,-2.24111938476562,1.37677001953125,1.2158203125,-0.741928100585938,-1.77578735351562,-2.98603820800781,25.528466796875,25.531396484375,25.56142578125,25.5443359375,25.596337890625,0,0,0,0,2.43186950683594e-05,3.99370288848877,4.37533378601074,4.36909484863281,5.6549596786499,5.18954467773438,0.397090315818787,0.346381992101669,0.493486762046814,0.437734454870224,0.694763958454132,4.25681591033936,4.20298862457275,4.48588752746582,3.41645908355713,5.01985836029053,0.740062296390533,0.652526676654816,0.926450788974762,0.822813332080841,1.30534791946411,3.27292726567125,1.55873650248756,2.86852816674139,4.25886846506935,3.73350241414878,0.397090315818787,3.27292726567125,25.528466796875,3.99370288848877,0.740062296390533,4.25681591033936
"2019.MMP01558","Incident","2019.MMP01558","Mediterranean","2019-11-03 00:00:00","2019-11-03 00:00:00",2019,"November",NA,1,1,"88","","1.0","1.0","Ghana","Western Africa","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Libya",33.632759223307,13.449034125,"Uncategorized","Survivors disembarked by Sea-Eye's ship Alan Kurdi in Taranto on 3 November","IOM Italy","","https://bit.ly/36wnUdZ",4,"Twitter message from Flavio Di Giacomo 03.11.2019  ","","2019-11-03","2019-11-03","day",33.632759223307,13.449034125,2019-11-03,0,1,1,88,NA,1,1,4,2019,11,1,"Drowning","Presumed drowning","Incident",1,89,0.0112359550561798,13.5,33.5,"34_14",4.97273254394531,5.50755310058594,4.43560791015625,3.24717712402344,-5.11312866210938,5.67408752441406,-2.20738220214844,4.38423156738281,-2.85626220703125,-0.8765869140625,24.214990234375,24.124169921875,24.385400390625,24.343896484375,24.7044921875,0,2.38418579101562e-05,0.00058746337890625,0.000203609466552734,0.000290870666503906,9.68914127349854,7.89746379852295,8.31556701660156,7.16823101043701,6.32740688323975,0.871312856674194,0.847720623016357,0.637371063232422,0.489445745944977,0.671129047870636,4.43996047973633,4.51899147033691,3.54373741149902,3.39534378051758,4.2158203125,1.69887089729309,1.60948777198792,1.20859241485596,0.912637174129486,1.27165532112122,7.54475567452811,5.93343722829655,6.23667411118111,4.32462635034475,5.18772487061429,0.871312856674194,7.54475567452811,24.214990234375,9.68914127349854,1.69887089729309,4.43996047973633
"2019.MMP01654","Incident","2019.MMP01654","Mediterranean","2019-11-20 00:00:00","2019-11-20 00:00:00",2019,"November",NA,65,65,"30","5","","15.0","Unknown","Mixed","Presumed drowning","Drowning","Central Mediterranean","Libya","Off the coast of Tripoli, Libya",33.180613510825,13.234062536846,"Uncategorized","","Alarm Phone","","https://bit.ly/2O6HtlR, http://bit.ly/2OF0YRL, https://bit.ly/2SOwdxf, http://bit.ly/35FVgFx, http://bit.ly/2FFbTa2",4,"Email from Maurice Stierl 24.01.2020; Incident not added by UNHCR - email from Duncan Breen (UNHCR) on April 28, 2020 See document ""list of invisible shipwrecks MMP 2019"" Invisible shipwreck","","2019-11-20","2019-11-20","day",33.180613510825,13.234062536846,2019-11-20,0,65,65,30,5,NA,15,4,2019,11,1,"Drowning","Presumed drowning","Incident",1,95,0.68421052631579,13,33,"33_13",0.256057739257812,5.28590393066406,3.70721435546875,9.89556884765625,7.54307556152344,-0.957107543945312,-1.47789001464844,-0.575042724609375,-1.71534729003906,-0.002288818359375,21.56826171875,21.73525390625,21.9408203125,21.867822265625,22.644921875,0,0,0,0,2.38418579101562e-06,2.69530868530273,7.52730560302734,5.53034973144531,14.5457239151001,10.7715883255005,0.54065990447998,0.47516131401062,0.78528642654419,1.74982929229736,1.50803089141846,4.65276050567627,3.40861034393311,5.33299827575684,5.53971290588379,6.51632595062256,1.01667046546936,0.892044186592102,1.48464858531952,3.36959218978882,2.86997771263123,0.990767589554104,5.4886190667241,3.75154800216121,10.0431418960477,7.54307590877499,0.54065990447998,0.990767589554104,21.56826171875,2.69530868530273,1.01667046546936,4.65276050567627
"2019.MMP01656","Incident","2019.MMP01656","Mediterranean","2019-11-21 00:00:00","2019-11-21 00:00:00",2019,"November",NA,94,94,"","13","","","Unknown","Mixed","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Libya",33.223177907417,12.261505741812,"Uncategorized","","Alarm Phone","","http://bit.ly/2FFbTa2, http://watchthemed.net/index.php/reports/view/1435",4,"Email from Maurice Stierl 24.01.2020 See document ""list of invisible shipwrecks MMP 2019"" Invisible shipwreck","","2019-11-21","2019-11-21","day",33.223177907417,12.261505741812,2019-11-21,0,94,94,NA,13,NA,NA,4,2019,11,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",4.59060668945312,0.959182739257812,3.16773986816406,2.97381591796875,6.98583984375,-0.485977172851562,0.144454956054688,-1.30308532714844,2.21890258789062,2.10926818847656,21.157861328125,21.33095703125,21.48525390625,21.773828125,22.5287109375,0,0,0,0,0,6.3966760635376,2.83495712280273,5.81343841552734,5.64460754394531,10.7046070098877,0.50476348400116,0.52601146697998,0.41119647026062,0.67200517654419,1.10866022109985,4.83312892913818,4.59172534942627,3.56559276580811,5.04466819763184,4.5018310546875,0.959051728248596,0.986397087574005,0.771926999092102,1.26687514781952,2.13670206069946,4.6162586138327,0.969999361659008,3.42528936619749,3.71040561239766,7.29732626469752,0.50476348400116,4.6162586138327,21.157861328125,6.3966760635376,0.959051728248596,4.83312892913818
"2019.MMP01662","Incident","2019.MMP01662","Mediterranean","2019-11-22 00:00:00","2019-11-22 00:00:00",2019,"November",6,NA,6,"","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Bodies washed ashore on Qasr Al Akhyar, 80km east of Tripoli, Libya",32.9032955,13.1900276,"Uncategorized","","IOM Libya","","http://bit.ly/2DgeupI",4,"Email from KHAN Mohammad Amran, 22.11.2019  ","","2019-11-22","2019-11-22","day",32.9032955,13.1900276,2019-11-22,6,0,6,NA,NA,NA,NA,4,2019,11,1,"Drowning","Drowning","Incident",1,NA,NA,13,33,"33_13",0.180618286132812,5.35037231445312,0.842971801757812,5.16188049316406,1.36088562011719,1.15034484863281,0.166366577148438,-0.699295043945312,-2.70835876464844,4.93963623046875,21.47451171875,21.392236328125,21.63759765625,21.79873046875,22.527490234375,0,0,0,0,0,2.75240039825439,7.6349573135376,3.29198837280273,7.89400482177734,6.95445442199707,0.492542445659637,0.56848418712616,0.54065990447998,0.47516131401062,0.749275743961334,4.98754501342773,4.81286525726318,4.65276050567627,3.40861034393311,3.89049530029297,0.929180979728699,1.0816103219986,1.01667046546936,0.892044186592102,1.44073021411896,1.16443816326227,5.35295822338065,1.0952693810407,5.8292553061052,5.12367209727567,0.492542445659637,1.16443816326227,21.47451171875,2.75240039825439,0.929180979728699,4.98754501342773
"2019.MMP01665","Incident","2019.MMP01665","Mediterranean","2019-11-23 00:00:00","2019-11-23 00:00:00",2019,"November",NA,13,13,"47","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Zuwara, Libya",32.9400375,12.0821051,"Uncategorized","Reported by survivors disembarked at Tripoli Port on 23 November","IOM Libya","","",4,"Email from KHAN Mohammad Amran, 24.11.2019  ","","2019-11-23","2019-11-23","day",32.9400375,12.0821051,2019-11-23,0,13,13,47,NA,NA,NA,4,2019,11,1,"Drowning","Drowning","Incident",1,60,0.216666666666667,12,33,"33_12",2.21237182617188,0.508743286132812,3.57107543945312,1.53926086425781,0.294708251953125,3.97384643554688,2.99995422363281,-0.0377349853515625,0.390548706054688,7.29608154296875,NA,NA,NA,NA,NA,0,0,0,0,0,7.33303356170654,5.37740039825439,5.9503870010376,4.05663681030273,9.98710536956787,0.462923973798752,0.368763148784637,0.42566192150116,0.48157787322998,0.803066849708557,3.4153528213501,4.65819931030273,4.55114650726318,4.50212574005127,4.05106449127197,0.86496114730835,0.696270823478699,0.804266571998596,0.900459587574005,1.53605425357819,4.54819135377434,3.04278574255197,3.57127480367793,1.58803409914167,7.30203114451168,0.462923973798752,4.54819135377434,NA,7.33303356170654,0.86496114730835,3.4153528213501
"2019.MMP01666","Incident","2019.MMP01666","Mediterranean","2019-11-23 00:00:00","2019-11-23 00:00:00",2019,"November",5,21,5,"149","5","","","Unknown","Mixed","Drowning","Drowning","Central Mediterranean","Italy","One mile off the coast of Isola dei Conigli, Lampedusa, Italy",35.509728903227,12.555303693713,"Uncategorized","","Guardia Costiera, IOM Italy","","http://bit.ly/2DfRV4e, http://bit.ly/2XKWnkQ",5,"Email from DI GIACOMO Flavio 25.11.2019 Among the 149 survivors 114 are men, 9 women and 26 minors. As declared by migrants, nationalities are: Eritrea (56), Pakistan (33), Algeria (29), Morocco (7), Somalia (6), Egypt (3), Libya (2), Tunisia (2) Ethiopia (1). ","","2019-11-23","2019-11-23","day",35.509728903227,12.555303693713,2019-11-23,5,21,5,149,5,NA,NA,5,2019,11,1,"Drowning","Drowning","Incident",1,154,0.0324675324675325,12.5,35.5,"36_12",0.447723388671875,6.41108703613281,6.41580200195312,1.46406555175781,-3.66427612304688,9.44357299804688,4.84272766113281,6.04331970214844,-1.17195129394531,10.4435424804688,20.215478515625,20.44130859375,20.554345703125,20.60439453125,20.86171875,0,0,0,0,0,13.5664319992065,10.4584550857544,12.6242151260376,3.89550399780273,14.5456991195679,1.55142498016357,1.10631203651428,1.24353301525116,0.91028881072998,2.08797907829285,4.8928918838501,4.55907821655273,4.52160549163818,5.57317066192627,5.83866214752197,3.02414083480835,2.12058734893799,2.43903207778931,1.71686577796936,4.0184760093689,9.4541804088035,8.03455339049851,8.81386568712283,1.87535537304907,11.0677233000869,1.55142498016357,9.4541804088035,20.215478515625,13.5664319992065,3.02414083480835,4.8928918838501
"2019.MMP01706","Incident","2019.MMP01706","Mediterranean","2019-11-28 00:00:00","2019-11-28 00:00:00",2019,"November",NA,3,3,"","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Libya (reported by survivors intercepted and disembarked at Alhamidya, Libya)",32.9065619,13.2583967,"Uncategorized","","IOM Libya","","",4,"Email from KHAN Mohammad Amran 01.12.2019  ","","2019-11-28","2019-11-28","day",32.9065619,13.2583967,2019-11-28,0,3,3,NA,NA,NA,NA,4,2019,11,1,"Drowning","Presumed drowning","Incident",1,NA,NA,13.5,33,"33_14",4.81791687011719,4.04904174804688,7.87202453613281,8.82051086425781,5.35037231445312,1.29014587402344,1.94195556640625,-4.44703674316406,0.765304565429688,0.166366577148438,20.66982421875,20.711572265625,20.847802734375,21.133935546875,21.392236328125,0,0,0.000172615051269531,0,0,7.11302375793457,6.49602222442627,13.4361228942871,13.036524772644,7.6349573135376,0.604766964912415,0.800528049468994,2.39647579193115,1.80773735046387,0.62073028087616,3.77115249633789,4.94305896759033,6.95153522491455,5.81245422363281,4.88220119476318,1.15032052993774,1.51707768440247,4.55534267425537,3.45851874351501,1.1807314157486,4.98766471844485,4.49064922915637,9.04128896189743,8.85364913379549,5.35295822338065,0.604766964912415,4.98766471844485,20.66982421875,7.11302375793457,1.15032052993774,3.77115249633789
"2019.MMP01707","Incident","2019.MMP01707","Mediterranean","2019-11-29 00:00:00","2019-11-29 00:00:00",2019,"November",NA,70,70,"","4","","10.0","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Malta","Unspecified location in Maltese territorial waters",34.733997112177,14.773974825254,"Uncategorized","","Alarm Phone","","http://bit.ly/37H3dMq, http://bit.ly/3aSRxIA, http://bit.ly/2u53kTv",4,"Email from Maurice Stierl 24.01.2020 See document ""list of invisible shipwrecks MMP 2019"" Invisible shipwreck","","2019-11-29","2019-11-29","day",34.733997112177,14.773974825254,2019-11-29,0,70,70,NA,4,NA,10,4,2019,11,1,"Drowning","Presumed drowning","Incident",1,NA,NA,15,34.5,"34_15",3.88211059570312,5.81205749511719,4.42794799804688,4.99116516113281,5.10249328613281,0.106521606445312,3.31944274902344,1.20758056640625,-8.32789611816406,3.42671203613281,20.62490234375,20.68837890625,20.792626953125,20.843896484375,21.42958984375,0,0,7.15255737304688e-06,9.39369201660156e-05,0,6.51044750213623,8.56028938293457,6.54973316192627,13.1617088317871,8.6381425857544,0.821500062942505,0.735626339912415,0.855215549468994,2.46874141693115,0.891956508159637,5.23918724060059,3.83243179321289,5.27264881134033,7.10583209991455,5.05834579467773,1.54798698425293,1.39690256118774,1.61229252815247,4.68473720550537,1.6943176984787,3.88357174903595,6.69318403232663,4.58965949693105,9.70904647329685,6.14636421908171,0.821500062942505,3.88357174903595,20.62490234375,6.51044750213623,1.54798698425293,5.23918724060059
"2019.MMP01789","Incident","2019.MMP01789","Mediterranean","2019-12-16 00:00:00","2019-12-16 00:00:00",2019,"December",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Off the coast of Al-Khums, Libya",32.79978094967,14.36372400218,"Uncategorized","LCG operation - disembarked at Al Nagazaa","IOM Libya","","",4,"Email from KHAN Mohammad Amran 09.01.2019  ","","2019-12-16","2019-12-16","day",32.79978094967,14.36372400218,2019-12-16,1,0,1,NA,NA,NA,NA,4,2019,12,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,14.5,33,"33_14",-3.04783630371094,2.35687255859375,12.2992401123047,8.97511291503906,11.9578552246094,6.14447021484375,-2.31402587890625,-2.64242553710938,-0.665664672851562,-0.496994018554688,19.225,19.2513671875,19.21279296875,19.34951171875,20.10732421875,0,0,0,0,0,8.98648834228516,5.11259698867798,16.5016975402832,12.3116436004639,16.0295658111572,0.844162344932556,1.49707138538361,3.39030432701111,1.8621609210968,1.74463891983032,4.58480834960938,7.3399133682251,7.53662872314453,5.88803863525391,4.98681354522705,1.60828948020935,2.79630351066589,6.45919847488403,3.5637469291687,3.43106150627136,6.858849783697,3.30296291618603,12.5798934836227,8.99976451327387,11.9681788350274,0.844162344932556,6.858849783697,19.225,8.98648834228516,1.60828948020935,4.58480834960938
"2019.MMP01849","Incident","2019.MMP01849","Mediterranean","2019-12-30 00:00:00","2019-12-30 00:00:00",2019,"December",1,NA,1,"","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Libya",32.845847906405,12.564471287134,"Uncategorized","","IOM Libya","IOM Libya Newsletter December 2019","",4,"Email from KHAN Mohammad Amran 08/01/2019  ","","2019-12-30","2019-12-30","day",32.845847906405,12.564471287134,2019-12-30,1,0,1,NA,NA,NA,NA,4,2019,12,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",2.06314086914062,-0.414657592773438,4.10774230957031,2.5294189453125,3.77500915527344,-4.88397216796875,-7.31439208984375,-5.73104858398438,-4.63966369628906,-4.80415344238281,NA,NA,NA,NA,NA,0.00257778167724609,3.24249267578125e-05,0.000104904174804688,0,0,9.68114757537842,12.2094926834106,11.1274194717407,10.2788228988647,11.0457887649536,1.87759876251221,2.41643905639648,1.77265179157257,0.947993397712708,1.13955426216125,7.16922855377197,6.73021697998047,5.66378593444824,4.36477375030518,5.00630474090576,3.50704956054688,4.58783435821533,3.38214802742004,1.80261611938477,2.18004179000854,5.30186140741266,7.32613626430832,7.0511321611372,5.284357994645,6.1098759742205,1.87759876251221,5.30186140741266,NA,9.68114757537842,3.50704956054688,7.16922855377197
"2019.MMP01851","Incident","2019.MMP01851","Mediterranean","2019-12-30 00:00:00","2019-12-30 00:00:00",2019,"December",NA,45,45,"","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location off the coast of Libya",33.236144031382,12.590751031285,"Uncategorized","","Alarm Phone","","http://bit.ly/38S8pgN, https://bit.ly/2ZP70UN, http://bit.ly/2R8zvZK",4,"Email from Maurice Stierl 24.01.2020 See document ""list of invisible shipwrecks MMP 2019"" Invisible shipwreck","","2019-12-30","2019-12-30","day",33.236144031382,12.590751031285,2019-12-30,0,45,45,NA,NA,NA,NA,4,2019,12,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-0.074554443359375,-1.27012634277344,6.02180480957031,4.3897705078125,5.52696228027344,-4.53924560546875,-9.56243896484375,-7.96151733398438,-6.94239807128906,-7.61177062988281,18.074853515625,18.24453125,18.352685546875,18.425439453125,18.99794921875,0.000163555145263672,1.09672546386719e-05,0.000147819519042969,0,0,6.08251476287842,12.3569536209106,12.5893335342407,11.2163228988647,11.3944215774536,1.87759876251221,2.41643905639648,1.77265179157257,0.947993397712708,1.13955426216125,7.16922855377197,6.73021697998047,5.66378593444824,4.36477375030518,5.00630474090576,3.50704956054688,4.58783435821533,3.38214802742004,1.80261611938477,2.18004179000854,4.53985782065826,9.64642212859094,9.98237904629442,8.21382834563144,9.40671909698126,1.87759876251221,4.53985782065826,18.074853515625,6.08251476287842,3.50704956054688,7.16922855377197
